layout,strategy,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L77.json,Cascade,20,69,23,50.49,63.29,cascade,cascade,4,12,2.64,38.0,16.5,28,10,2.64,45.33,25.5,29,12
NewLayout_L74.json,Cascade,2,69,23,1.57,1.57,eng,eng,18,18,5.23,0.0,0.0,0,0,5.23,0.0,0.0,0,0
NewLayout_L74.json,Cascade,3,69,23,1.57,1.57,eng,eng,18,18,5.23,0.0,0.0,0,0,5.23,0.0,0.0,0,0
NewLayout_L74.json,Cascade,4,69,23,1.57,4.56,eng,cascade,18,18,5.23,0.0,0.0,0,0,5.23,1.64,1.0,0,3
NewLayout_L74.json,Cascade,5,69,23,1.57,7.88,eng,eng,18,18,5.23,0.0,0.0,0,0,5.23,8.93,2.13,0,3
NewLayout_L74.json,Cascade,6,69,23,1.57,16.77,eng,cascade,18,18,5.23,0.0,0.0,0,0,5.23,21.25,5.83,0,6
NewLayout_L74.json,Cascade,7,69,23,6.6,22.26,cascade,cascade,18,18,5.23,3.39,1.51,0,5,5.23,30.54,9.03,0,5
NewLayout_L74.json,Cascade,8,69,23,7.59,26.36,cascade,eng,18,18,5.23,2.75,1.69,0,7,5.23,36.69,10.78,0,6
NewLayout_L74.json,Cascade,9,69,23,14.16,34.58,cascade,cascade,18,18,5.23,13.28,5.61,0,6,5.23,42.0,16.91,0,7
NewLayout_L74.json,Cascade,10,69,23,18.89,37.42,cascade,eng,18,18,5.23,17.56,8.06,0,8,5.23,47.47,18.11,0,7
NewLayout_L74.json,Cascade,11,69,23,25.01,42.88,eng,cascade,18,18,5.23,27.22,13.28,0,4,5.23,54.64,20.42,0,9
NewLayout_L74.json,Cascade,12,69,23,34.87,49.25,cascade,cascade,18,18,5.23,48.22,15.83,0,6,5.23,61.33,24.78,0,9
NewLayout_L74.json,Cascade,13,69,23,35.21,56.47,cascade,cascade,14,18,5.23,39.17,18.39,0,7,5.23,68.0,29.5,0,10
NewLayout_L74.json,Cascade,14,69,23,45.69,59.59,cascade,eng,11,18,5.23,58.0,22.72,0,8,5.23,77.83,29.67,0,10
NewLayout_L74.json,Cascade,15,69,23,53.2,64.87,cascade,cascade,4,18,5.23,63.39,27.61,0,10,5.23,84.33,33.5,0,9
NewLayout_L74.json,Cascade,16,69,23,55.24,71.44,eng,cascade,5,18,5.23,66.67,31.17,0,5,5.23,89.0,38.17,0,10
NewLayout_L74.json,Cascade,18,69,23,65.87,68.1,cascade,eng,2,17,5.23,81.0,34.5,0,11,5.23,90.67,34.33,0,10
NewLayout_L73.json,Random,2,75,25,1.48,1.48,eng,eng,18,18,4.93,0.0,0.0,0,0,4.93,0.0,0.0,0,0
NewLayout_L73.json,Random,3,75,25,1.48,1.48,eng,eng,18,18,4.93,0.0,0.0,0,0,4.93,0.0,0.0,0,0
NewLayout_L73.json,Random,4,75,25,1.48,1.48,eng,eng,18,18,4.93,0.0,0.0,0,0,4.93,0.0,0.0,0,0
NewLayout_L73.json,Random,5,75,25,1.48,7.08,eng,random,18,18,4.93,0.0,0.0,0,0,4.93,3.84,1.34,1,5
NewLayout_L73.json,Random,6,75,25,1.48,6.98,eng,random,19,19,4.93,0.0,0.0,0,0,4.93,1.71,1.38,1,6
NewLayout_L73.json,Random,7,75,25,1.48,27.6,eng,random,18,18,4.93,0.0,0.0,0,0,4.93,22.34,5.72,17,7
NewLayout_L73.json,Random,8,75,25,1.48,31.45,eng,random,17,17,4.93,0.0,0.0,0,0,4.93,24.28,10.08,16,6
NewLayout_L73.json,Random,9,75,25,1.48,30.69,eng,random,18,18,4.93,0.0,0.0,0,0,4.93,28.06,8.89,14,7
NewLayout_L73.json,Random,10,75,25,1.48,45.29,eng,random,17,17,4.93,0.0,0.0,0,0,4.93,37.8,16.47,20,8
NewLayout_L73.json,Random,11,75,25,5.42,48.02,eng,eng,19,19,4.93,1.11,1.11,0,5,4.93,43.72,15.72,22,9
NewLayout_L73.json,Random,12,75,25,10.0,52.46,random,random,19,19,4.93,5.92,3.25,0,7,4.93,47.5,17.33,24,10
NewLayout_L73.json,Random,13,75,25,12.3,63.62,eng,eng,17,17,4.93,7.17,4.17,0,9,4.93,56.56,25.28,24,11
NewLayout_L73.json,Random,14,75,25,19.78,64.62,random,random,13,14,4.93,17.0,8.5,2,7,4.93,61.86,27.58,20,10
NewLayout_L73.json,Random,15,75,25,39.64,69.43,random,eng,11,14,4.93,37.33,17.56,9,8,4.93,62.83,30.0,21,13
NewLayout_L73.json,Random,16,75,25,50.71,71.4,random,eng,6,13,4.93,48.67,21.83,13,10,4.93,72.17,30.67,21,10
NewLayout_L73.json,Random,17,75,25,51.66,73.33,random,eng,5,13,4.93,50.0,22.78,14,8,4.93,73.83,31.0,22,11
NewLayout_L73.json,Random,18,75,25,49.94,85.5,eng,eng,3,15,4.93,46.56,23.39,11,9,4.93,80.17,39.67,23,13
NewLayout_L73.json,Random,19,75,25,78.61,78.61,random,random,1,15,4.93,81.0,35.33,20,11,4.93,81.0,35.33,20,11
NewLayout_L84.json,Priority,2,102,34,1.81,1.81,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,0.0,0.0,0,0
NewLayout_L84.json,Priority,3,102,34,1.81,1.81,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,0.0,0.0,0,0
NewLayout_L84.json,Priority,4,102,34,1.81,1.81,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,0.0,0.0,0,0
NewLayout_L84.json,Priority,5,102,34,1.81,34.3,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,28.44,3.46,30,5
NewLayout_L84.json,Priority,6,102,34,1.81,4.37,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,0.47,0.32,1,3
NewLayout_L84.json,Priority,7,102,34,1.81,40.84,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,40.22,6.47,30,5
NewLayout_L84.json,Priority,8,102,34,1.81,44.34,eng,eng,18,18,6.03,0.0,0.0,0,0,6.03,46.58,8.06,30,5
NewLayout_L84.json,Priority,9,102,34,1.81,48.3,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,53.08,10.57,30,4
NewLayout_L84.json,Priority,10,102,34,1.81,50.68,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,58.34,11.37,30,4
NewLayout_L84.json,Priority,11,102,34,1.81,57.2,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,65.49,14.74,30,6
NewLayout_L84.json,Priority,12,102,34,1.81,59.9,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,69.56,16.72,30,5
NewLayout_L84.json,Priority,13,102,34,1.81,63.72,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,77.11,17.78,30,6
NewLayout_L84.json,Priority,14,102,34,1.81,67.65,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,82.06,20.72,30,5
NewLayout_L84.json,Priority,15,102,34,10.35,73.54,priority,eng,17,18,6.03,3.11,2.01,1,10,6.03,89.47,23.89,30,6
NewLayout_L84.json,Priority,16,102,34,1.81,80.83,priority,eng,18,18,6.03,0.0,0.0,0,0,6.03,95.92,29.75,30,5
NewLayout_L84.json,Priority,17,102,34,15.16,80.18,priority,eng,18,18,6.03,7.27,4.97,2,10,6.03,100.67,27.17,30,6
NewLayout_L84.json,Priority,18,102,34,14.9,86.04,priority,eng,13,16,6.03,8.0,4.89,3,8,6.03,108.0,31.33,30,5
NewLayout_L84.json,Priority,19,102,34,14.96,90.11,priority,eng,14,15,6.03,13.89,3.89,1,9,6.03,114.33,33.0,30,6
NewLayout_L84.json,Priority,20,102,34,29.64,92.84,priority,eng,10,17,6.03,26.69,9.03,8,12,6.03,119.0,34.83,30,5
NewLayout_L84.json,Priority,21,102,34,27.15,72.6,priority,priority,10,12,6.03,23.0,8.44,5,14,6.03,97.06,19.78,29,9
NewLayout_L84.json,Priority,22,102,34,47.18,101.39,priority,eng,12,18,6.03,48.89,18.0,12,11,6.03,132.5,39.33,30,5
NewLayout_L84.json,Priority,23,102,34,21.94,102.31,priority,eng,11,17,6.03,18.33,6.83,3,12,6.03,135.0,39.0,30,6
NewLayout_L84.json,Priority,24,102,34,48.3,78.71,priority,priority,10,15,6.03,49.06,16.78,15,12,6.03,111.67,21.5,29,9
NewLayout_L84.json,Priority,25,102,34,47.59,86.51,priority,priority,10,15,6.03,65.11,14.44,13,8,6.03,115.06,28.39,28,10
NewLayout_L89.json,Priority,2,69,23,1.23,1.23,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,0.0,0.0,0,0
NewLayout_L89.json,Priority,3,69,23,1.23,1.23,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,0.0,0.0,0,0
NewLayout_L89.json,Priority,4,69,23,1.23,12.34,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,6.0,1.31,10,4
NewLayout_L89.json,Priority,5,69,23,1.23,24.86,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,15.27,3.34,22,5
NewLayout_L89.json,Priority,6,69,23,1.23,28.93,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,23.14,5.06,22,5
NewLayout_L89.json,Priority,7,69,23,1.23,29.19,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,20.79,6.12,21,6
NewLayout_L89.json,Priority,8,69,23,1.23,34.45,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,31.53,8.56,22,4
NewLayout_L89.json,Priority,9,69,23,1.23,38.22,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,39.0,10.08,22,4
NewLayout_L89.json,Priority,10,69,23,1.23,41.94,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,40.39,12.89,22,5
NewLayout_L89.json,Priority,11,69,23,1.23,44.8,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,43.06,14.94,22,5
NewLayout_L89.json,Priority,12,69,23,1.23,48.63,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,49.0,16.5,22,6
NewLayout_L89.json,Priority,13,69,23,4.03,51.17,priority,eng,16,16,4.12,1.0,1.0,0,3,4.12,51.33,18.33,22,6
NewLayout_L89.json,Priority,14,69,23,1.23,54.2,priority,eng,18,18,4.12,0.0,0.0,0,0,4.12,55.33,20.67,22,5
NewLayout_L89.json,Priority,15,69,23,22.03,59.67,priority,eng,17,18,4.12,12.61,6.11,9,11,4.12,61.33,23.83,22,6
NewLayout_L89.json,Priority,16,69,23,10.36,59.2,priority,eng,13,14,4.12,4.0,3.22,2,7,4.12,62.0,23.67,22,5
NewLayout_L89.json,Priority,17,69,23,17.82,62.9,priority,eng,12,17,4.12,10.17,4.83,7,9,4.12,67.67,25.17,22,6
NewLayout_L89.json,Priority,18,69,23,18.78,68.4,priority,eng,13,16,4.12,10.83,5.0,8,9,4.12,74.33,28.67,22,6
NewLayout_L89.json,Priority,19,69,23,21.03,71.67,priority,eng,11,15,4.12,16.67,6.5,8,7,4.12,76.33,31.83,22,5
NewLayout_L89.json,Priority,20,69,23,28.83,75.0,priority,eng,11,17,4.12,18.33,11.0,11,9,4.12,81.33,33.17,22,6
NewLayout_L89.json,Priority,21,69,23,38.37,49.12,priority,priority,10,15,4.12,35.33,12.33,17,8,4.12,59.5,14.33,22,5
NewLayout_L89.json,Priority,22,69,23,43.8,50.37,priority,priority,10,15,4.12,41.67,14.67,19,8,4.12,60.33,15.33,22,5
NewLayout_L89.json,Priority,23,69,23,39.43,51.63,priority,priority,9,15,4.12,33.33,13.0,17,10,4.12,60.67,16.0,22,6
NewLayout_L86.json,Priority,2,69,23,1.47,1.47,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,0.0,0.0,0,0
NewLayout_L86.json,Priority,3,69,23,1.47,1.47,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,0.0,0.0,0,0
NewLayout_L86.json,Priority,4,69,23,1.47,1.47,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,0.0,0.0,0,0
NewLayout_L86.json,Priority,5,69,23,1.47,5.08,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,0.38,0.3,2,4
NewLayout_L86.json,Priority,6,69,23,1.47,5.72,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,1.08,0.83,1,5
NewLayout_L86.json,Priority,7,69,23,1.47,36.29,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,23.8,9.68,25,6
NewLayout_L86.json,Priority,8,69,23,1.47,29.89,eng,eng,18,18,4.9,0.0,0.0,0,0,4.9,18.92,8.44,18,7
NewLayout_L86.json,Priority,9,69,23,1.47,47.98,priority,eng,18,18,4.9,0.0,0.0,0,0,4.9,33.08,14.58,30,8
NewLayout_L86.json,Priority,10,69,23,1.47,56.78,priority,eng,18,18,4.9,0.0,0.0,0,0,4.9,44.19,16.56,35,9
NewLayout_L86.json,Priority,11,69,23,1.47,60.78,eng,eng,19,19,4.9,0.0,0.0,0,0,4.9,47.94,21.22,32,9
NewLayout_L86.json,Priority,12,69,23,1.47,70.54,priority,eng,17,17,4.9,0.0,0.0,0,0,4.9,52.67,30.17,31,9
NewLayout_L86.json,Priority,13,69,23,1.47,72.84,priority,eng,14,15,4.9,0.0,0.0,0,0,4.9,57.0,30.67,31,10
NewLayout_L86.json,Priority,14,69,23,1.47,83.17,priority,eng,17,17,4.9,0.0,0.0,0,0,4.9,75.67,33.0,35,10
NewLayout_L86.json,Priority,15,69,23,1.47,86.1,priority,eng,15,16,4.9,0.0,0.0,0,0,4.9,70.33,39.33,32,10
NewLayout_L86.json,Priority,16,69,23,1.47,89.69,priority,eng,12,13,4.9,0.0,0.0,0,0,4.9,78.17,40.67,31,11
NewLayout_L86.json,Priority,17,69,23,1.47,82.92,priority,eng,12,14,4.9,0.0,0.0,0,0,4.9,73.5,38.0,29,8
NewLayout_L86.json,Priority,18,69,23,1.47,89.15,priority,eng,11,15,4.9,0.0,0.0,0,0,4.9,75.83,41.83,31,9
NewLayout_L86.json,Priority,19,69,23,1.47,107.07,priority,eng,11,17,4.9,0.0,0.0,0,0,4.9,93.67,51.5,35,10
NewLayout_L86.json,Priority,20,69,23,1.47,44.35,priority,priority,10,15,4.9,0.0,0.0,0,0,4.9,49.17,8.83,23,11
NewLayout_L86.json,Priority,21,69,23,1.47,42.87,priority,priority,10,15,4.9,0.0,0.0,0,0,4.9,48.67,8.0,23,10
NewLayout_L86.json,Priority,22,69,23,1.47,42.74,priority,priority,10,15,4.9,0.0,0.0,0,0,4.9,49.33,7.67,23,10
NewLayout_L86.json,Priority,23,69,23,1.47,43.6,priority,priority,10,15,4.9,0.0,0.0,0,0,4.9,48.33,8.33,23,11
NewLayout_L87.json,Priority,2,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,Priority,3,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,Priority,4,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,Priority,5,69,23,0.8,3.44,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,1.1,0.61,2,1
NewLayout_L87.json,Priority,6,69,23,0.8,6.88,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,2.14,1.13,3,5
NewLayout_L87.json,Priority,7,69,23,0.8,17.19,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,9.43,4.06,10,7
NewLayout_L87.json,Priority,8,69,23,0.8,17.91,eng,eng,17,17,2.67,0.0,0.0,0,0,2.67,8.72,3.89,11,8
NewLayout_L87.json,Priority,9,69,23,0.8,21.31,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,10.19,4.56,14,9
NewLayout_L87.json,Priority,10,69,23,0.8,34.09,priority,eng,18,18,2.67,0.0,0.0,0,0,2.67,21.31,10.19,22,7
NewLayout_L87.json,Priority,11,69,23,0.8,39.12,priority,eng,19,19,2.67,0.0,0.0,0,0,2.67,27.67,12.42,21,10
NewLayout_L87.json,Priority,12,69,23,0.8,41.82,priority,eng,14,14,2.67,0.0,0.0,0,0,2.67,30.5,14.17,22,9
NewLayout_L87.json,Priority,13,69,23,0.8,46.85,priority,eng,15,15,2.67,0.0,0.0,0,0,2.67,37.17,16.0,24,9
NewLayout_L87.json,Priority,14,69,23,0.8,48.93,priority,eng,15,15,2.67,0.0,0.0,0,0,2.67,36.33,17.83,24,10
NewLayout_L87.json,Priority,15,69,23,0.8,45.97,priority,eng,16,16,2.67,0.0,0.0,0,0,2.67,32.0,19.17,19,10
NewLayout_L87.json,Priority,16,69,23,0.8,51.1,priority,eng,16,16,2.67,0.0,0.0,0,0,2.67,38.67,21.0,22,9
NewLayout_L87.json,Priority,17,69,23,0.8,56.15,priority,eng,15,15,2.67,0.0,0.0,0,0,2.67,44.83,22.0,24,11
NewLayout_L87.json,Priority,18,69,23,0.8,59.28,priority,eng,12,16,2.67,0.0,0.0,0,0,2.67,49.17,24.33,24,10
NewLayout_L87.json,Priority,19,69,23,0.8,63.37,priority,eng,12,14,2.67,0.0,0.0,0,0,2.67,50.0,27.67,24,11
NewLayout_L87.json,Priority,20,69,23,0.8,61.43,priority,eng,13,17,2.67,0.0,0.0,0,0,2.67,51.33,26.33,24,9
NewLayout_L87.json,Priority,21,69,23,0.8,62.13,priority,eng,12,15,2.67,0.0,0.0,0,0,2.67,57.0,24.33,24,11
NewLayout_L87.json,Priority,22,69,23,0.8,67.95,priority,eng,11,15,2.67,0.0,0.0,0,0,2.67,57.5,29.5,24,12
NewLayout_L87.json,Priority,23,69,23,0.8,64.7,priority,eng,11,16,2.67,0.0,0.0,0,0,2.67,60.0,25.0,24,13
NewLayout_L76.json,Cascade,2,90,30,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L76.json,Cascade,3,90,30,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L76.json,Cascade,4,90,30,1.71,9.3,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,3.95,1.4,5,4
NewLayout_L76.json,Cascade,5,90,30,1.71,6.07,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,2.1,1.03,2,3
NewLayout_L76.json,Cascade,6,90,30,1.71,18.63,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,10.65,4.13,11,6
NewLayout_L76.json,Cascade,7,90,30,1.71,18.53,eng,cascade,18,18,5.69,0.0,0.0,0,0,5.69,11.67,3.13,12,6
NewLayout_L76.json,Cascade,8,90,30,1.71,30.01,eng,eng,17,17,5.69,0.0,0.0,0,0,5.69,23.0,7.6,18,6
NewLayout_L76.json,Cascade,9,90,30,1.71,47.74,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,38.93,11.86,30,9
NewLayout_L76.json,Cascade,10,90,30,1.71,51.78,eng,cascade,18,18,5.69,0.0,0.0,0,0,5.69,41.35,16.87,28,8
NewLayout_L76.json,Cascade,11,90,30,7.87,66.5,eng,eng,18,18,5.69,2.78,1.83,0,7,5.69,59.06,20.47,36,10
NewLayout_L76.json,Cascade,12,90,30,28.65,62.79,eng,eng,17,17,5.69,22.5,8.39,13,8,5.69,55.61,19.5,34,9
NewLayout_L76.json,Cascade,13,90,30,21.82,68.98,eng,eng,16,16,5.69,13.0,7.11,6,11,5.69,60.56,24.81,33,9
NewLayout_L76.json,Cascade,14,90,30,36.66,77.11,cascade,cascade,15,17,5.69,27.28,13.97,13,10,5.69,66.94,29.42,34,11
NewLayout_L76.json,Cascade,15,90,30,44.39,82.69,cascade,cascade,17,19,5.69,35.42,18.56,15,9,5.69,69.83,31.83,37,12
NewLayout_L76.json,Cascade,16,90,30,71.35,95.37,cascade,eng,9,15,5.69,62.47,30.31,26,10,5.69,86.0,38.67,37,14
NewLayout_L76.json,Cascade,17,90,30,75.73,92.7,cascade,cascade,6,14,5.69,71.22,29.56,31,9,5.69,83.11,39.56,35,11
NewLayout_L76.json,Cascade,18,90,30,83.32,93.8,cascade,cascade,3,12,5.69,75.78,34.78,31,11,5.69,83.67,38.89,36,13
NewLayout_L76.json,Cascade,19,90,30,98.19,98.75,eng,cascade,2,13,5.69,97.17,39.83,35,13,5.69,92.61,41.56,37,11
NewLayout_L76.json,Cascade,22,90,30,111.2,111.2,eng,eng,1,13,5.69,109.11,47.56,37,14,5.69,109.11,47.56,37,14
NewLayout_L8.json,Cascade,2,66,22,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L8.json,Cascade,3,66,22,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L8.json,Cascade,4,66,22,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L8.json,Cascade,5,66,22,0.8,4.16,eng,cascade,18,18,2.67,0.0,0.0,0,0,2.67,1.19,0.91,1,3
NewLayout_L8.json,Cascade,6,66,22,0.8,4.81,eng,cascade,18,18,2.67,0.0,0.0,0,0,2.67,1.13,1.07,1,4
NewLayout_L8.json,Cascade,7,66,22,0.8,6.32,eng,cascade,18,18,2.67,0.0,0.0,0,0,2.67,1.67,1.42,1,6
NewLayout_L8.json,Cascade,8,66,22,0.8,11.85,eng,cascade,18,18,2.67,0.0,0.0,0,0,2.67,6.67,3.75,3,7
NewLayout_L8.json,Cascade,9,66,22,0.8,15.12,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,10.56,4.25,4,9
NewLayout_L8.json,Cascade,10,66,22,0.8,16.5,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,11.0,6.0,4,8
NewLayout_L8.json,Cascade,11,66,22,0.8,23.37,eng,cascade,19,19,2.67,0.0,0.0,0,0,2.67,16.39,9.06,6,10
NewLayout_L8.json,Cascade,12,66,22,13.37,30.03,eng,cascade,17,17,2.67,7.67,4.67,1,10,2.67,21.17,11.28,11,10
NewLayout_L8.json,Cascade,13,66,22,4.97,37.2,eng,eng,17,17,2.67,1.67,1.17,0,5,2.67,29.67,15.5,10,12
NewLayout_L8.json,Cascade,14,66,22,14.95,37.58,cascade,eng,15,16,2.67,8.5,6.0,1,10,2.67,28.28,17.0,8,13
NewLayout_L8.json,Cascade,15,66,22,19.0,41.71,eng,cascade,15,18,2.67,12.0,8.5,1,11,2.67,31.08,18.58,10,14
NewLayout_L8.json,Cascade,16,66,22,16.77,46.67,eng,eng,13,15,2.67,10.33,7.17,2,9,2.67,38.67,21.17,11,13
NewLayout_L8.json,Cascade,17,66,22,11.25,49.1,eng,cascade,10,18,2.67,6.5,4.0,0,9,2.67,39.0,23.0,11,14
NewLayout_L8.json,Cascade,18,66,22,31.62,53.53,cascade,cascade,4,18,2.67,25.83,15.67,4,10,2.67,42.67,25.83,11,15
NewLayout_L8.json,Cascade,19,66,22,44.95,51.92,eng,eng,3,16,2.67,42.5,19.5,9,13,2.67,42.83,24.67,11,14
NewLayout_L8.json,Cascade,20,66,22,29.02,51.88,eng,cascade,2,16,2.67,22.83,14.17,2,12,2.67,42.5,24.83,10,15
NewLayout_L8.json,Cascade,21,66,22,57.07,57.07,eng,eng,1,17,2.67,53.33,26.67,11,14,2.67,53.33,26.67,11,14
NewLayout_L8.json,Cascade,22,66,22,57.37,57.37,eng,eng,1,20,2.67,52.67,27.67,11,13,2.67,52.67,27.67,11,13
NewLayout_L92.json,Priority,2,72,24,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L92.json,Priority,3,72,24,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L92.json,Priority,4,72,24,0.83,2.64,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.24,0.24,0,3
NewLayout_L92.json,Priority,5,72,24,0.83,3.35,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.4,0.4,0,4
NewLayout_L92.json,Priority,6,72,24,0.83,5.39,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,1.85,1.41,1,4
NewLayout_L92.json,Priority,7,72,24,0.83,5.43,eng,priority,17,17,2.76,0.0,0.0,0,0,2.76,1.33,1.0,2,4
NewLayout_L92.json,Priority,8,72,24,0.83,8.11,priority,eng,18,18,2.76,0.0,0.0,0,0,2.76,2.58,1.21,3,7
NewLayout_L92.json,Priority,9,72,24,0.83,23.57,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,15.56,6.28,13,8
NewLayout_L92.json,Priority,10,72,24,0.83,25.15,eng,eng,17,17,2.76,0.0,0.0,0,0,2.76,14.81,8.28,11,10
NewLayout_L92.json,Priority,11,72,24,0.83,20.31,priority,eng,18,18,2.76,0.0,0.0,0,0,2.76,14.08,6.56,7,9
NewLayout_L92.json,Priority,12,72,24,0.83,41.03,priority,eng,17,17,2.76,0.0,0.0,0,0,2.76,29.33,14.0,19,12
NewLayout_L92.json,Priority,13,72,24,0.83,40.77,priority,eng,15,15,2.76,0.0,0.0,0,0,2.76,28.44,15.61,18,10
NewLayout_L92.json,Priority,14,72,24,0.83,34.03,priority,eng,15,15,2.76,0.0,0.0,0,0,2.76,24.33,12.5,14,10
NewLayout_L92.json,Priority,15,72,24,0.83,48.91,priority,eng,13,13,2.76,0.0,0.0,0,0,2.76,37.5,18.33,20,13
NewLayout_L92.json,Priority,16,72,24,0.83,47.55,priority,eng,14,15,2.76,0.0,0.0,0,0,2.76,36.5,20.17,16,12
NewLayout_L92.json,Priority,17,72,24,0.83,49.31,priority,eng,14,15,2.76,0.0,0.0,0,0,2.76,35.5,22.33,15,13
NewLayout_L92.json,Priority,18,72,24,0.83,44.58,priority,eng,13,15,2.76,0.0,0.0,0,0,2.76,35.5,20.5,11,12
NewLayout_L92.json,Priority,19,72,24,0.83,40.23,priority,eng,11,13,2.76,0.0,0.0,0,0,2.76,29.67,18.5,10,12
NewLayout_L92.json,Priority,20,72,24,0.83,38.61,priority,eng,11,14,2.76,0.0,0.0,0,0,2.76,25.5,15.83,13,13
NewLayout_L92.json,Priority,21,72,24,0.83,11.83,priority,priority,10,14,2.76,0.0,0.0,0,0,2.76,6.33,5.0,1,7
NewLayout_L92.json,Priority,22,72,24,0.83,68.1,priority,eng,12,15,2.76,0.0,0.0,0,0,2.76,57.0,32.17,20,12
NewLayout_L92.json,Priority,23,72,24,0.83,16.86,priority,priority,10,13,2.76,0.0,0.0,0,0,2.76,13.67,7.33,1,8
NewLayout_L92.json,Priority,24,72,24,0.83,15.03,priority,priority,10,15,2.76,0.0,0.0,0,0,2.76,12.67,5.0,4,6
NewLayout_L79.json,Random,2,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L79.json,Random,3,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L79.json,Random,4,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L79.json,Random,5,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L79.json,Random,6,99,33,1.71,7.51,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,1.66,1.1,2,6
NewLayout_L79.json,Random,7,99,33,1.71,32.35,eng,random,18,18,5.69,0.0,0.0,0,0,5.69,30.64,7.06,19,6
