layout,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L40.json,17,72,24,67.47,72.78,eng,custom,7,18,4.32,65.5,28.72,23,8,4.32,68.22,32.72,23,9
NewLayout_L40.json,18,72,24,77.01,77.01,eng,eng,1,14,4.32,77.5,34.17,23,9,4.32,77.5,34.17,23,9
NewLayout_L40.json,19,72,24,74.45,74.45,custom,custom,1,15,4.32,75.61,32.67,23,8,4.32,75.61,32.67,23,8
NewLayout_L40.json,21,72,24,74.31,74.31,eng,eng,1,16,4.32,73.17,35.17,19,9,4.32,73.17,35.17,19,9
NewLayout_L41.json,2,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,3,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,4,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,5,78,26,1.05,2.32,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,0.21,0.21,0,2
NewLayout_L41.json,6,78,26,1.05,6.97,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,1.63,1.24,2,6
NewLayout_L41.json,7,78,26,1.05,10.21,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,3.78,2.73,3,7
NewLayout_L41.json,8,78,26,1.05,19.72,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,10.69,4.67,13,6
NewLayout_L41.json,9,78,26,1.05,31.79,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,16.38,5.63,27,8
NewLayout_L41.json,10,78,26,1.05,30.33,eng,custom,18,18,3.49,0.0,0.0,0,0,3.49,17.93,6.7,22,8
NewLayout_L41.json,11,78,26,8.25,32.9,custom,custom,18,18,3.49,3.08,2.08,2,6,3.49,19.58,10.78,17,10
NewLayout_L41.json,12,78,26,11.53,48.2,eng,custom,18,18,3.49,5.92,3.81,4,5,3.49,30.14,14.61,30,11
NewLayout_L41.json,13,78,26,6.31,56.31,custom,custom,18,18,3.49,1.89,1.5,2,4,3.49,36.72,18.44,33,12
NewLayout_L41.json,14,78,26,28.0,53.06,custom,eng,13,13,3.49,18.06,9.83,12,9,3.49,35.17,18.67,28,12
NewLayout_L41.json,15,78,26,13.23,58.34,custom,custom,17,17,3.49,6.72,3.67,5,7,3.49,38.33,21.19,31,12
NewLayout_L41.json,16,78,26,37.83,63.41,eng,custom,16,18,3.49,24.83,14.83,15,11,3.49,43.78,21.83,34,14
NewLayout_L41.json,17,78,26,41.1,63.61,eng,eng,11,16,3.49,28.17,13.5,21,11,3.49,48.33,25.17,29,11
NewLayout_L41.json,18,78,26,56.56,78.83,eng,eng,7,17,3.49,45.17,20.67,28,9,3.49,55.83,30.83,37,16
NewLayout_L41.json,19,78,26,59.08,71.48,eng,custom,3,18,3.49,43.33,22.83,27,12,3.49,55.67,26.83,34,13
NewLayout_L41.json,20,78,26,71.0,76.73,custom,custom,2,15,3.49,58.39,27.33,31,13,3.49,57.17,28.83,37,15
NewLayout_L41.json,21,78,26,65.3,78.35,custom,custom,2,15,3.49,51.17,25.5,29,12,3.49,61.67,32.0,33,14
NewLayout_L41.json,22,78,26,79.18,81.11,eng,eng,2,18,3.49,63.67,32.83,32,14,3.49,67.33,34.17,32,13
NewLayout_L42.json,2,66,22,0.81,0.81,eng,eng,18,18,2.71,0.0,0.0,0,0,2.71,0.0,0.0,0,0
NewLayout_L42.json,3,66,22,0.81,0.81,eng,eng,18,18,2.71,0.0,0.0,0,0,2.71,0.0,0.0,0,0
NewLayout_L42.json,4,66,22,0.81,2.57,eng,eng,18,18,2.71,0.0,0.0,0,0,2.71,0.12,0.12,1,2
NewLayout_L42.json,5,66,22,0.81,6.23,eng,eng,18,18,2.71,0.0,0.0,0,0,2.71,2.28,1.54,2,4
NewLayout_L42.json,6,66,22,0.81,8.6,eng,custom,18,18,2.71,0.0,0.0,0,0,2.71,2.11,1.56,6,4
NewLayout_L42.json,7,66,22,0.81,10.23,eng,eng,18,18,2.71,0.0,0.0,0,0,2.71,3.9,2.94,3,7
NewLayout_L42.json,8,66,22,0.81,18.22,eng,custom,18,18,2.71,0.0,0.0,0,0,2.71,7.72,3.19,14,7
NewLayout_L42.json,9,66,22,2.82,26.37,custom,custom,16,16,2.71,0.78,0.78,0,2,2.71,15.61,7.28,16,8
NewLayout_L42.json,10,66,22,6.94,24.21,eng,eng,17,17,2.71,1.61,1.44,2,6,2.71,11.39,7.08,14,9
NewLayout_L42.json,11,66,22,0.81,32.4,eng,eng,17,17,2.71,0.0,0.0,0,0,2.71,18.5,10.83,17,10
NewLayout_L42.json,12,66,22,12.15,38.63,eng,custom,16,16,2.71,5.33,3.83,4,7,2.71,22.17,13.67,20,11
NewLayout_L42.json,13,66,22,19.23,40.0,eng,custom,15,15,2.71,8.17,6.17,8,10,2.71,24.67,14.89,19,11
NewLayout_L42.json,14,66,22,19.58,42.0,custom,eng,16,16,2.71,9.67,6.67,7,10,2.71,24.83,16.33,19,12
NewLayout_L42.json,15,66,22,24.85,54.04,custom,custom,14,14,2.71,13.11,9.5,11,8,2.71,34.0,19.72,28,13
NewLayout_L42.json,16,66,22,21.16,50.66,custom,custom,13,13,2.71,12.22,7.28,9,8,2.71,34.83,22.5,19,11
NewLayout_L42.json,17,66,22,29.26,61.13,custom,custom,11,15,2.71,18.56,11.78,11,9,2.71,39.39,26.0,25,15
NewLayout_L42.json,18,66,22,37.25,60.55,custom,custom,10,15,2.71,23.67,15.83,15,9,2.71,41.0,25.83,26,12
NewLayout_L42.json,19,66,22,56.11,64.13,eng,eng,4,14,2.71,39.0,25.0,21,12,2.71,42.17,27.67,25,16
NewLayout_L42.json,20,66,22,33.38,73.38,eng,custom,5,18,2.71,20.67,13.67,12,11,2.71,51.0,33.67,26,16
NewLayout_L42.json,22,66,22,73.45,73.45,eng,eng,1,15,2.71,52.33,34.33,26,14,2.71,52.33,34.33,26,14
NewLayout_L43.json,2,84,28,0.57,0.57,eng,eng,18,18,1.92,0.0,0.0,0,0,1.92,0.0,0.0,0,0
NewLayout_L43.json,3,84,28,0.57,0.57,eng,eng,18,18,1.92,0.0,0.0,0,0,1.92,0.0,0.0,0,0
NewLayout_L43.json,4,84,28,0.57,0.57,eng,eng,18,18,1.92,0.0,0.0,0,0,1.92,0.0,0.0,0,0
NewLayout_L43.json,5,84,28,0.57,0.57,eng,eng,18,18,1.92,0.0,0.0,0,0,1.92,0.0,0.0,0,0
NewLayout_L43.json,6,84,28,0.57,3.17,eng,custom,18,18,1.92,0.0,0.0,0,0,1.92,1.06,0.78,0,3
